"whole","cyto","nuc"
0.17,0.43,0.3
0.12,0.01,0.41
1.34,0.95,0.63
0,0,0
0,0,0
0,0,0
0,0,0
0,0.38,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.75,0,0
0.78,2.53,6.53
0,0,0
0.98,0.11,0.36
0,0,0
0,0,0
0,0,0
0.15,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.03,0.01,0
0,0,0
0,0,0
0.06,0.06,0
0.24,0.03,0.21
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.13,0,0.1
0,0,0
0,0,0
0,0,0
0,0,0
0.06,0,0.01
0,0,0
0.06,0.37,2.33
0,0.03,0.04
0,0,0
0,0,0
0,0,0
0.08,0.2,0.18
0,0,0
0.06,0.03,0
0,0,0
0,0,0
0,0,0
0.54,0.59,0.51
0,0,0
0,0,0
0,0,0
0,0,0
0.37,0.11,0.23
0,0,0
0.13,0.14,0.15
0,0,0
0,0,0
0.76,0.48,0.79
0,0,0
0,0.03,0.06
0.05,0.09,0
0,0,0
0,0,0
0,0.09,2.18
0,0,0
0,0,0
0,0,0
0,0,0
2.94,0.57,1.86
0.01,0,0.01
0.28,0.09,0.14
0,0,0
0,0,0
0.14,0.01,0.02
0,0,0
0,0,0
0,0,0
1.31,0,3.86
1.11,0.15,0.1
0,0.09,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.25,0.13,0.07
0,0,0
0,0,0
0.02,0,0
0,0,0
0,0,0
0,0,0
0,0,0.04
0,0,0
0.1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.01,0.02,0.33
0,0,0
0.15,0,0.56
0,0,0
3.91,2.34,2.94
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0,0
2.95,0.53,0.28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.35,19.2,70.05
0.06,0.1,0.5
0,0,0
0.04,0.01,0
0,0,0
0,0,0
0.23,0.05,0.33
0,0,0
0,0,0
0,0,0
0,0,0.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
43.87,10.62,8.45
0,0,0
0,0,0
1.42,0.61,0.14
0.4,0.28,0.57
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.03
0,0,0
18.8,3.38,5.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.9,8.55,9.55
0,0,0
0,0,0
0,0,0
0,0,0
0.75,0,0
0,0,0
0,0,0.01
0,0,0
0,0,0
0.12,0.24,0.31
0.33,0.51,1.1
0,0,0
0,0,0
8.21,1.48,0.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.35,0.08,0.6
0,0,0
0,0,0
0,0,0
0,0,0
4.2,1.1,1.12
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0.06,0
0,0,0
0,0,0
3.32,1.29,1.72
0,0,0
0,0,0
0,0,0
0,0,0
0.37,0.08,0.24
0.75,0,3.09
0,0,0
0,0,0
0,0,0
0,0,0
0.15,0,0
0,0,0
0.1,0,0
0,0,0
0.03,0,0
0,0,0
0,0,0.06
0.03,0,0.01
0,0,0
0,0,0
0.18,0,0.03
0,0,0
0,0,0
0,0,0
7.67,0.59,0.41
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.05,0
0,0,0
0,0,0
8.81,1.83,1.08
0,0,0
1.58,1.23,3.44
0,0,0
3.42,1.19,2.08
0,0,0
0,0,0
0,0,0
0,0,0
0.52,0.12,0.17
0,0,0
0,0,0
0.06,0.05,0.06
0,0,0
0,0,0
0.38,0.52,0.41
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.58,1.86,4.95
0,0,0
0,0,0
0,0,0
0,0,0
1.26,1.74,3.88
0,0,0
0.62,0.51,4.35
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.02,0.45,0.49
0,0,0
0.03,0.01,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.5,0.01,0.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.15,0,0.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.13,0.08,0
0,0,0
0,0,0
0.02,0,0.02
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.53,0.04,0.04
0,0,0
0,0,0
0.24,0.11,0.34
0,0,0
0,0,0
0,0,0
0.02,0.04,0.09
0.16,0,0.59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.14,14.91,58.66
0,0,0
0,0,0
0.09,0,0.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.26,0.04,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.01,0.01
0,0,0
0.22,0.02,0.22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.03,0.86,1.18
0,0,0
0,0,0
0.05,0.01,0.01
0,0,0
0,0,0
0,0,0
0.03,0.01,0.05
0,0,0
0,0,0
0,0,0
0.11,0.26,2.23
1.22,0.51,2.69
0,0,0
9.6,3.43,1.54
0.8,0.22,0.78
0,0,0
0,0,0
0,0,0
0,0,0
0.91,0.17,0.32
12.89,10.58,17.76
0,0,0
1.28,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.2,0.02,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.1,0.18,1.03
0,0.05,0
0,0,0
1.46,4.01,2.73
0,0,0
0,0.11,0.06
0,0,0
0,0,0
0,0,0
0,0,0
0.08,0.04,0.05
0,0,0
0,0,0
0.09,0.13,0.23
0,0,0
1.93,3.96,4.5
0,0,0
0,0,0
0,0,0
0,0,0
11,19.05,52.05
0.2,0,0.03
0,0,0
0.07,0.04,0.23
0.05,0.08,0.55
0,0,0
0,0,0
0.2,0,0.05
0,0,0
0,0,0
0,0,0
0.58,0.03,0.15
0.3,1.44,2.32
0.69,0.21,0.4
0,0,0
0.04,0,0
0,0,0
0.55,0.12,1.03
0,0,0
0,0,0.76
0.73,2.19,4.15
11.96,1.65,0.91
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.01,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.07,0,0.1
0,0,0
0,0,0
0.26,0.79,0.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.73,0.23,0.77
0,0,0
0.03,0.04,0.58
0,0,0
0.05,0.06,0.09
0,0,0
0,0,0
0,0,0
0.21,0.53,0
0,0,0
1.24,0.27,0.18
0,0,0
0,0,0
0,0,0
0.05,0,0
0,0,0
1.38,0.76,1.51
1.04,0,0.09
1.06,0.02,0.29
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.01,0,0.02
0,0,0
0,0,0
4.46,0.04,0.03
0,0,0
0.96,0.08,0.14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.48,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.62,0.18,2.65
0,0,0
0,0,0
0,0,0
0.22,2.24,0
0,0,0
1.46,0.78,0.6
0.85,0,0
0,0,0
0.07,0,0
0.21,0,0.11
0,0,0
0,0,0
0,0,0
0.69,0.46,2.89
0,0,0
0,0,0
0.05,0,0.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.53,0.27,2.14
0.06,0.03,0
0,0,0
0,0.07,0.09
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.01,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.64,0.2,0.12
0,0,0
48.37,29.39,30.48
0,0,0
0,0,0
2.31,1.11,4.52
0,0,0
0,0,0
0,0,0
0.33,0.02,0.07
0,0,0
0,0,0
0.08,0.02,0.01
0.98,0.43,0.47
0,0,0
0,0,0.02
0.2,0.69,0.49
0.7,0.52,1.35
0,0,0
0,0,0
0,0,0
0,0,0
0.23,0,0.26
0,0,0
0,0,0
0.04,0.02,0.68
0,0,0
9.17,2.84,2.54
0.06,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.23,0.15,0.5
0,0,0
0.23,0.04,0.02
2.74,0.55,0.5
0.97,1.1,0.62
0,0,0
0,0,0
0,0,0
1.3,0.28,0.37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.35,0.45,0.89
0,0,0
0.5,0.2,0.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.27,0.1,0.4
0,0,0
0.02,0,0
0,0,0
0,0,0
0,0,0
0.01,0,0
0.09,0.37,1.44
0,0,0
0,0,0
0,0,0
0,0,0.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.01,0
0,0,0
4.17,5.8,11.39
0,0,0
0,0,0
26.89,10.97,12.89
0,0,0
0.31,0,0
0,0,0
0,0,0
0,0,0
0.01,0,0
0,0,0
0,0,0
0.03,0.02,0.33
0,0,0.03
0,0,0
1.64,0.11,0.23
0,0,0
0.37,0.07,0.48
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.31,0,0.02
0,0,0
0,0,0
0,0,0.02
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.01,0.03,0.04
0,0,0
0.5,4.88,1.06
0,0,0
0,0,0
0.13,0,0.03
0,0,0
0,0,0
0,0,0
0.33,0.17,0.45
29.62,9.41,0.74
0,0,0
0.04,0.01,0.11
0.04,0,0.02
0,0,0
0,0,0
0,0,0
0.23,0.16,0.3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.36,0.02,0.38
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.16,0.03,2.17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.07,0.01,0.04
0.4,0.55,0.68
0,0,0
0.06,0.99,1.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.01
0,0,0
0,0,0
0,0,0
0.12,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
61.37,81.86,325.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0.05,0
0.85,0.37,1.29
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.03
0,0,0
0,0,0
28.83,43.6,45.24
0,0,0
2.65,0,0
0,0,0
0,0,0
0,0,0
0,0.06,0
0,0,0
0.11,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.04
6.42,25.9,52.88
20.17,40.11,48.81
0,0.01,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.26,0.15,0.49
0.32,0.06,0.21
0,0,0
1.45,2.06,2.03
0,0.03,0.02
30.51,4,2.78
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.04,0.01,0
0,0.35,0
10.56,0,0
0,0,0
0,0,0
0.2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.02,0.26
0,0,0
0,0,0
0,0,0
0,0,0
2.27,0,0.4
0,0,0
0,0,0
0.04,0,0
0,0,0
0.56,0.08,0.29
0.29,0.26,0.31
0,0,0
0,0,0
0,0,0
0,0,0
0.02,0,0.01
0,0,0
0,0,0
0,0,0
0.01,0,0
1.21,4.6,1.82
0.23,0.13,1.17
0.12,0,0.15
0,0,0
0,0,0
0,0,0
3.94,0.88,2.23
0,0,0
0,0,0
0.97,0.05,0.39
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.08,0.31,1.93
7265.35,46972.82,27493.61
0,0,0
0.26,0.57,0.37
0,0,0
0,0,0
0.89,0,0.27
0,0,0
0,0,0
0,0,0
1.92,0.7,0.95
0,0,0
3.75,0.3,0.21
0,0,0
0,0,0
0.27,0.05,0.16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.2,0.12,0.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.87,0.25,2.54
0,0,0
0.16,0.02,0
0,0,0
0,0,0
0,0,0.01
1.57,0,0
0,0,0
16.81,6.44,10.63
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.06
0,0,0
0,0,0
0,0,0
0,0,0
0.51,0.12,0.61
0.34,0,0.14
0.19,0,0
0,0,0
0.12,0.03,0.11
22.93,4.01,3.04
0,0,0
0.73,0.24,0.3
0.37,0.03,0.04
0.02,0,0
0,0,0
0,0,0
0.24,0.24,2.51
0,0,0
0,0,0
0.33,0.07,0.25
0,0,0
0,0,0
0.12,0.07,0.1
0,0,0
0,0,0
0,0.15,0.24
0,0,0
7.39,2.39,3.54
0,0,0
32.24,26.77,35.17
0,0,0
0,0,0
0,0,0
0,0.05,0.11
0,0,0
0,0,0
0.05,0,0.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0,0.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.52,0.14,0.6
0,0,0
0.05,0.01,0.37
0,0,0
0.18,0.09,0.14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.59,1.47,1.43
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.26,0.56
0,0,0
3.57,0.86,2.21
0,0,0
0,0,0
1.37,0.31,0.12
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.01
0.08,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.16,0.05,0
0,0,0
5.8,0.45,0.07
0,0,0
0,0,0
0,0,0
0.27,0.02,0.02
0.27,0.06,0
0,0,0
0.17,0.09,0.05
0,0,0
0,0,0
0,0,0
0.16,2.9,4.35
0,0,0
0.06,0,0
0,0,0.14
0,0,0
0,0,0
0,0,0
4.08,0.88,1.53
0.33,0.06,0.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.08,0,0.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.74,0.13,0.21
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0.04,0.38
0,0,0
0,0,0.09
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.03
0,0,0
0,0,0.29
0,0,0
0,0,0
0,0,0
0.07,0.04,0.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.79,0.17,1.06
0,0,0
0,0,0
0,0,0
0,0,0
0.19,0.09,1.47
0.72,0.15,0.06
0,0,0
0,0,0
0,0,0
1.47,2.2,1.85
0,0,0
0,0,0
0,0,0
0.63,1.23,1.99
0,0,0
0,0,0
0,0,0
0.06,0,0
0,0,0
0,0,0
0.06,0,0.18
0,0,0
1.97,0.95,5.31
0,0,0
97.17,62.5,232.63
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.35,0.1,0.37
0,0,0
0,0.31,1.83
0,0,0
0.97,1.54,12.81
0.39,0,0.18
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.03,0.03,0.1
0,0,0
0,0,0
0.94,0.27,0.66
0,0,0
0,0,0
0,0,0
0,0,0
0.13,0.09,0.22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.48,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.01,0.02
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.96,0.33,0.75
0,0,0
0.09,0.02,0.06
0,0,0
0,0,2.44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.86,0.43,2.06
0,0,0
0,0.08,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.65,0.05,0.11
0,0.52,0.59
0,0,0
0,0,0
0,0,0
0,0,0
0.62,0.09,0.23
0,0,0
0,0,0
0.04,0,0
0,0,0
0.23,0,0
0,0,0
0,0,0
0,0,0
0.28,0.13,0.9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.19,0.04,0.12
0,0,0
0,0,0
0,0,0
2.38,0.06,0.23
0,0.02,0
0.48,0.2,0.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.17,0.34,1.04
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.12,0.39,3.86
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.14,0,0
0,0,0
0,0,0
3.09,0,0
0.05,0,0.06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.02,0,0.26
0,0,0
0,0,0
0.06,0,0
0.61,0.28,0.52
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.53,0.24,1.6
0,0,0
0.09,0.01,0.05
0,0,0
0,0,0
0,0,0
0,0,0
0.85,0.26,0.18
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.13,0.09,0.79
0,0,0.03
0,0,0
0,0,0
2,0.77,0.39
0,0,0
0.1,0,0
0,0,0
0,0,0
0.14,0.04,0.06
32.68,9.69,13.73
0.35,0.37,3.35
0,0,0
0.37,0.09,0.05
0.05,0,0
7.96,0.91,0.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.16
0,0,0
0,0,0
0.23,0.08,0.35
0,0,0
0,0,0
0,0,0
0,0,0.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.68,0.87,0.46
0,0,0
1.75,1.41,0.92
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.73,0.36,0.48
0,0,0
0,0,0
0.27,0.1,0.15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.57,0.03,0.16
0,0,0
0,0,0
0,0,0
0,0,0
0.04,0.75,2.67
0,0.05,0
0,0,0
0,0,0
0.11,0,0.04
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
79.69,2.88,0
21,4.81,3.24
0,0,0
0.08,0,0
0,0,0.07
0.01,0,0
0,0,0
0.08,0.02,0.06
0.37,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.29,0.7
0,0,0
0,0,0
0.7,0.24,0.83
6.54,0.49,1.18
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.31,0.04,0.83
0,0,0
0,0,0.02
0,0.03,0.31
0.01,0,0.07
0.05,0.01,0.02
0,0,0
0,0,0
0.06,0.03,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4924.26,125.81,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.64,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.43,0.08,0.3
0,0,0
0,0,0
25.71,9.5,25.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.76,0.85,0.29
10.18,5.34,22.78
0,0,0
0,0,0
0.06,0.11,0.17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.22,0.01,0.04
0,0,0
0,0,0
0,0,0
0,0,0
0.01,0.03,0.05
0,0,0
0,0,0
0.06,0.2,0.91
0.21,0,0
0.11,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.71,1.35,0.37
0,0,0
0,0,0
0,0,0
0.27,0.03,0.26
0,0,0
0.12,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.37,0.33,0.86
0,0,0
0.99,0.23,0.67
0,0,0
0,0,0
2.74,1.33,0.66
3.41,1.48,1.66
0.08,0.16,0.57
0.07,0.01,0.04
0.06,0.01,0.28
0,0,0
0.15,0.05,0.03
5.65,0.43,0.43
0,0,0
0.01,0.01,0.01
0,0,0
19.79,10.57,4.16
0,0,0
0,0,0
0,0,0
0.61,1.44,2.34
0,0,0
0,0,0
0.02,0.01,0.01
0,0,0
0,0,0
0.25,0.31,0.37
0,0,0
0.04,0,0.02
0,0,0
0,0,0
0,0,0
0,0.12,0
0,0,0
1.27,1.09,9.37
0,0,0
0,0,0
0,0,0
0.05,0.08,0.23
0,0,0
0,0,0
24.62,8.12,6.23
0,0,0
0,0,0
0,0,0
0,0,0
74.16,11.28,9.04
0.03,0,0.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.49,0,0.2
0.08,0,0
0.61,0.2,0.28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.1,0.31,0.15
0,0,0
0,0,0
0.15,0.36,0.63
0,0,0
0,0,0
0,0,0
0,0,0
0.4,0.02,0.07
0,0,0.15
0.07,0,0
0,0,0
0,0,0
0,0,0.19
0,0,0
0,0,0
0,0,0
0,0,0
16.08,33.83,74.04
0,0,0
0,0,0
0,0,0
0,0,0
0.47,0.43,0.21
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.96,3.11,3.33
0,0,0
0,0,0
0.14,0.09,0.15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.31,0.01,0.01
0.09,0,0.16
0,0,0
0,0,0
0,0,0
0.15,0,0.01
0,0,0
0,0,0
0,0,0
0.25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.04,0.14,0.35
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.44,0.29,0.2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.04,0
0,0.02,0.03
0.3,0.06,0.24
0,0,0
0,0,0
0,0,0
0,0,0
1.02,1.47,14.07
0,0,0
0.14,0.6,0.81
0.09,0.31,0.34
0,0,0
0,0,0
0,0,0
0.87,0.4,0.16
0,0,0
0,0,0
0,0,0
0.05,1.75,1.76
0,0,0
0,0,0
0,0.06,0.04
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.08,0.01,0.11
0.84,0.4,2.34
0,0,0
0.07,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.1
0.87,0.05,0.08
0.09,0.04,0.06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.3,0.13,0.22
0,0,0
21.35,7.33,23.48
0,0,0
0.97,2.32,0
0,0,0
0,0,0
0.09,0.04,0.04
0,0,0
0,0,0
0.37,0,1.54
0.44,0.35,0.28
0,0,0
0,0,0
0.39,1.05,3.23
0,0,0
2.68,0.63,0.3
0.17,0.22,0.21
0,0,0
0,0,0
0,0,0
0.48,0,0
0,0,0
0,0.14,0.66
0,0,0
0,0,0
0,0,0
0,0.02,0
1.35,1.15,16.09
0,0,0
0,0,0
0.01,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.13,0.25,0.85
0,0,0
0,0,0
0.01,0,0.04
0.17,0.03,0.11
0,0,0
0,0,0.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.77
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.15,0.65,0.42
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.1,0.03,0
0,0,0
0,0,0
0,0,0
3.09,0.66,0.7
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.03,0,0
0,0.04,0.09
0,0,0
1.09,0,0.16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.04,0.54
0.11,0.08,0.44
0.06,0.01,0.05
0,0,0
0,0,0
0,0,0
0.55,0.47,2.22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,7.29,33.9
0.09,0,0
0.29,0.22,0.65
0,0,0
0,0,0
1.57,1.98,3.79
0,0,0
0,0,0
0.15,0.03,0.18
0,0,0
0,0,0
0,0,0
0,0,0
0.16,0.02,0.03
0.25,0.43,0
0,0,0
0,0,0
0,0,0
0.85,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.46,0,0
0.06,0.01,0.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.05,0,0
0,0,0.01
0,0,0
0,0,0
0,0,0
0,0,0
2.47,0.46,0.38
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.38,0.03,0.05
0,0,0
0,0,0
0,0,0
0,0,0
0.1,0,1.58
0,0,0
0,0,0
0,0,0
0,0,0
0.03,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.41,0.07,0.26
0,0,0
0,0,0
0.05,0,0.26
0.04,0,0.1
3.11,0.45,0.44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.11,0.25,6.1
2.17,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.32,0.17,0.25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.04,0.07
0,0,0
0.86,0,0.32
0,0,0
0,0,0
