,total,Cytosol,Insoluable,Membrane,Nucleus
ENSG00000214881.4,0.419890865,0.392551877,0.22940699,0.234984454,0.122226681
ENSG00000214883.4,0,0,0,0,0
ENSG00000214886.4,0,0,0,0,0
ENSG00000214888.2,0.16,0.025243609,0.1,0.120062183,0.138701103
ENSG00000214889.3,0,0,0,0,0
ENSG00000214890.3,0,0,0,0,0
ENSG00000214891.8,0,0,0,0,0
ENSG00000214892.4,0,0,0.005489666,0.005015546,0.005092778
ENSG00000214894.6,0.224618028,0.086218045,0.089020669,0.054891179,0.844062185
ENSG00000214896.4,0,0.03,0.018041338,0,0
ENSG00000214897.4,0,0,0,0.004984454,0
ENSG00000214900.9,0.65890865,0.360115788,0.097448328,0.35018655,0.697773319
ENSG00000214903.4,0,0,0,0,0
ENSG00000214904.5,0,0,0,0,0
ENSG00000214908.3,0,0,0,0,0
ENSG00000214914.3,0,0,0,0.06,0
ENSG00000214915.3,0.471200485,1.265870682,0.484717022,0.835202096,0.356020562
ENSG00000214917.3,0,0.041948871,0,0.080248734,0
ENSG00000214919.3,0.014836298,0,0,0,0.03
ENSG00000214922.9,3.264508893,1.105475184,1.817888758,1.565139913,8.465466388
ENSG00000214925.3,0.090982215,0.095127821,0.192138296,0.040124367,0
ENSG00000214929.3,0,0,0,0,0
ENSG00000214930.2,0,0,0,0,0
ENSG00000214940.8,17.77232013,2.215870682,15.04309057,4.900124367,44.42469153
ENSG00000214941.7,10.26872474,23.20654134,12.49118602,21.13978236,11.98082497
ENSG00000214942.4,0,0,0,0,0
ENSG00000214943.3,0,0,0,0,0
ENSG00000214944.9,0.004945433,0.01,0,0,0.020185557
ENSG00000214946.13,0.004945433,0,0,0.005015546,0.005092778
ENSG00000214954.8,5.171637025,5.802112794,3.386235255,3.664207161,10.91173519
ENSG00000214955.5,0.145272837,0.154269173,0.022551672,0.060093275,0.035649449
ENSG00000214960.9,6.897489895,2.39990828,3.656082675,1.839533624,5.02832999
ENSG00000214961.2,0.015163702,0.051461654,0,0.009968908,0
ENSG00000214967.5,19.44341754,2.087587978,9.856099985,2.428227772,44.53757269
ENSG00000214970.8,0.14043654,0,0.032937994,0,0.040742227
ENSG00000214973.3,2.325927647,2.844896246,2.051958662,1.613989519,0.981401707
ENSG00000214975.4,1.719092562,0.973154882,3.323297261,1.519657991,1.088164495
ENSG00000214976.2,0,0,0,0,0
ENSG00000214978.7,0,0,0,0,0
ENSG00000214980.4,0,0,0,0,0
ENSG00000214988.4,0,0,0,0,0
ENSG00000214992.6,0,0,0,0,0.009814443
ENSG00000214998.2,0,0,0,0,0
ENSG00000214999.3,0.024727163,0,0.009020669,0,0.099628887
ENSG00000215000.4,0,0,0,0,0
ENSG00000215002.2,0.124945433,0,0,0.06,0.149814443
ENSG00000215003.4,0.089017785,0.023781955,0.064510334,0,0.050927784
ENSG00000215004.3,0,0,0,0,0
ENSG00000215005.2,0,0,0,0,0.03055667
ENSG00000215006.4,0.12130962,0.061833084,0.170179634,0,0.348701103
ENSG00000215007.3,0,0,0.010979331,0,0.024536108
ENSG00000215009.5,0,0,0,0,0
ENSG00000215012.8,45.25141875,5.065103754,27.03424954,9.708217993,66.50015042
ENSG00000215014.4,1.09934519,0.755012034,0.593144681,0.864518078,1.902123871
ENSG00000215016.2,0,0.062923307,0,0,0
ENSG00000215018.9,0.184727163,0.015730827,0.056082675,0.029937817,0.305835005
ENSG00000215021.8,254.7294381,167.8407129,257.1122465,236.6197904,258.7074198
ENSG00000215022.7,2.837346402,3.251321798,1.74448328,2.42838323,3.604969906
ENSG00000215023.2,1.236909862,0.242320302,0.434303647,0.099782358,1.853340021
ENSG00000215029.8,0,0,0,0,0
ENSG00000215030.5,6.191343978,8.941206011,10.6510778,11.77881851,4.671855567
ENSG00000215032.2,1.91934519,0.040487218,0.831779029,0.134922271,2.310268304
ENSG00000215034.4,0,0,0,0,0
ENSG00000215035.2,0,0,0,0,0
ENSG00000215037.2,0,0,0,0.029906725,0
ENSG00000215039.6,0.754072353,0.408654134,0.496675685,0.734766812,1.488866597
ENSG00000215041.9,23.37439976,1.600487218,5.309918838,2.129689083,49.14905964
ENSG00000215043.2,0,0,0,0,0
ENSG00000215045.8,0.005054567,0.005243609,0,0.01,0
ENSG00000215049.3,0,0,0,0,0
ENSG00000215054.3,0,0,0,0,0
ENSG00000215057.4,0,0,0,0,0.03
ENSG00000215063.3,0,0.095127821,0.045103344,0.029906725,0
ENSG00000215065.3,0.04,0,0,0.004984454,0.080371113
ENSG00000215067.9,10.37858125,6.23682105,3.249793312,5.397751618,24.43326227
ENSG00000215068.7,6.272107923,0.55962857,3.111806083,1.249471441,12.51763038
ENSG00000215070.4,0,0,0,0.004984454,0
ENSG00000215085.4,0,0,0,0,0
ENSG00000215086.2,0.235272837,0.015730827,0.247655016,0.034984454,0.269814443
ENSG00000215088.3,0,0,0,0,0
ENSG00000215089.3,0.014836298,0.024756391,0.010979331,0.034953362,0
ENSG00000215093.3,0.05978173,0.015243609,0.031572341,0.029906725,0
ENSG00000215094.3,0,0,0,0,0
ENSG00000215096.3,0,0,0,0,0
ENSG00000215097.3,0.169454325,0.014269173,0.041958662,0.024953362,0.560927784
ENSG00000215102.2,0,0.023781955,0.018041338,0,0
ENSG00000215105.4,0.144727163,0,0.069020669,0.005015546,0.239814443
ENSG00000215110.7,0,0,0,0,0
ENSG00000215112.6,0,0,0,0,0
ENSG00000215113.6,0.01,0.053294737,0.004510334,0.050062183,0
ENSG00000215114.7,14.41145311,9.868354907,8.264564442,6.382652575,10.46451605
ENSG00000215115.6,0.01,0.053294737,0.004510334,0.040031092,0
ENSG00000215117.5,0,0,0,0,0
ENSG00000215120.2,0.014836298,0,0.009020669,0,0.014721665
ENSG00000215124.2,0.030327405,0,0,0,0.020371113
ENSG00000215126.10,7.797053356,13.59975346,8.817367166,15.33408455,29.31218905
ENSG00000215127.6,0.015163702,0,0.010979331,0,0.040742227
ENSG00000215131.10,0,0,0,0,0
ENSG00000215146.4,11.44690986,0.30280752,2.246109729,0.754486987,15.23328233
ENSG00000215148.7,0,0.010487218,0.016468997,0,0.054907222
ENSG00000215149.3,0,0,0,0,0
ENSG00000215151.4,0,0,0,0,0
ENSG00000215154.6,5.252871868,1.8963579,1.713917325,1.904891179,6.831444329
ENSG00000215156.5,0.004945433,0,0,0,0.039628887
ENSG00000215158.9,18.82142481,1.800627073,3.459281465,2.628787423,38.40268553
ENSG00000215159.3,0,0,0,0,0.104907222
ENSG00000215160.2,0,0,0,0,0
ENSG00000215162.1,0,0,0,0,0
ENSG00000215165.3,0,0,0,0,0
ENSG00000215168.2,0.045491107,0,0,0,0
ENSG00000215174.2,0,0,0,0,0.005092778
ENSG00000215177.3,0,0,0,0,0
ENSG00000215179.5,0,0,0,0,0
ENSG00000215182.8,0,0,0,0,0
ENSG00000215183.4,0.106145917,0.514384961,0.079020669,0.390528559,0.26989719
ENSG00000215184.2,0.075818512,0,0,0,0.098144433
ENSG00000215186.6,0.009890865,0,0,0,0.044907222
ENSG00000215187.9,0,0.056218045,0.082344984,0.04,0.15055667
ENSG00000215190.8,12.68214834,2.551345866,11.84747538,6.788507597,26.47301153
ENSG00000215193.12,25.04178052,2.62598647,10.09002705,6.365233188,14.00309428
ENSG00000215196.4,0,0,0,0,0
ENSG00000215197.4,0,0,0,0,0
ENSG00000215198.3,0.055054567,0,0,0.025077729,0
ENSG00000215199.3,0.259236055,0.052320302,0.17,0.115139913,0.039257773
ENSG00000215203.2,0,0,0,0,0
ENSG00000215206.5,0,0,0,0,0
ENSG00000215208.3,0,0,0,0,0
ENSG00000215210.3,0.114945433,0.019025564,0.016468997,0.009968908,0.165278335
ENSG00000215217.6,0,0,0,0.034891179,0
ENSG00000215218.3,0,0,0,0,0
ENSG00000215221.2,0,0,0,0,0
ENSG00000215223.3,0,0,0.013531003,0,0.015278335
ENSG00000215227.4,0,0,0,0,0
ENSG00000215231.7,0,0,0,0,0
ENSG00000215236.3,0.030327405,0,0.021958662,0.015046638,0
ENSG00000215237.6,0.075381972,0,0.068041338,0.010031092,0.066206119
ENSG00000215241.3,3.098730798,0.233666168,0.433351369,0.299782358,5.202309428
ENSG00000215244.2,0.149890865,0.014756391,0.032937994,0.025015546,0.289628887
ENSG00000215246.5,0.139454325,0.049512782,0.121958662,0.08,0.130185557
ENSG00000215251.3,16.80720291,1.102460157,14.09085381,2.788227772,16.41519559
ENSG00000215252.11,116.7929466,1.02598647,9.375723407,1.154704629,365.7649294
ENSG00000215256.3,6.298506469,2.04962857,5.379640732,4.455077729,4.54177282
ENSG00000215262.7,0,0,0,0,0
ENSG00000215263.2,0,0,0,0,0
ENSG00000215264.4,0,0,0,0,0
ENSG00000215267.8,1.212728375,0.310974436,0.316082675,0.184891179,2.307484953
ENSG00000215268.3,0,0,0,0,0
ENSG00000215269.5,0,0.099884212,0,0,0
ENSG00000215270.3,0.093963218,0.279512782,0.176082675,0.274673537,0.180371113
ENSG00000215271.7,22.57937349,48.82858193,14.91,40.34352314,24.47257773
ENSG00000215274.5,27.94173404,42.9127249,45.01924684,33.07196856,20.7212989
ENSG00000215277.8,0.084072353,0.023781955,0.116855319,0.094953362,0.267876129
ENSG00000215278.4,0,0.04719248,0,0,0
ENSG00000215283.3,0.04043654,0.023781955,0,0.04,0
ENSG00000215284.2,0,0,0,0.019937817,0.049072216
ENSG00000215286.3,0,0,0,0,0
ENSG00000215288.4,0,0,0,0,0
ENSG00000215296.9,0,0,0,0,0
ENSG00000215297.3,0.06065481,0,0,0,0.078515546
ENSG00000215301.9,136.1306205,3.022947375,47.18020887,6.564030389,95.16031592
ENSG00000215302.8,2.201016573,0.323781955,0.515489666,0.419751266,4.476391675
ENSG00000215304.3,0.01978173,0,0.031572341,0,0
ENSG00000215305.9,17.7220675,4.031369934,17.37518451,5.61748157,33.58552658
ENSG00000215310.2,0,0,0,0,0
ENSG00000215311.3,0.084072353,0,0.022551672,0.014953362,0.242866098
ENSG00000215313.3,0,0,0,0,0
ENSG00000215317.2,0,0,0,0,0
ENSG00000215319.2,0,0,0,0,0
ENSG00000215325.4,0,0,0,0,0
ENSG00000215326.3,0,0,0,0,0
ENSG00000215333.3,0,0,0,0,0
ENSG00000215339.3,0.015163702,0,0,0,0
ENSG00000215343.7,0.015054567,0,0,0.004984454,0.024536108
ENSG00000215347.3,0,0,0,0.010031092,0
ENSG00000215349.2,0.04,0,0,0.030031092,0.054907222
ENSG00000215351.3,0,0,0,0,0
ENSG00000215353.2,0,0,0,0,0
ENSG00000215354.9,0.015163702,0,0,0.020062183,0
ENSG00000215356.4,0,0,0,0,0
ENSG00000215357.2,0,0,0,0,0
ENSG00000215365.4,0.014836298,0,0,0,0
ENSG00000215367.10,0,0,0,0,0
ENSG00000215368.5,0,0,0,0,0
ENSG00000215369.3,0,0,0,0,0
ENSG00000215371.3,0,0,0,0,0
ENSG00000215372.6,0.014945433,0.009512782,0.005489666,0.005015546,0.014907222
ENSG00000215373.4,0,0,0,0,0.004907222
ENSG00000215374.5,0,0,0,0,0.009814443
ENSG00000215375.6,7.640689168,4.425383464,4.298166863,5.545544105,13.57709378
ENSG00000215378.3,0,0,0,0,0
ENSG00000215380.2,0,0,0,0,0
ENSG00000215381.3,0,0,0,0,0
ENSG00000215386.10,0.096036782,0.125846614,0.071365653,0.27526428,0.17888666
ENSG00000215388.3,0.610545675,0.009512782,0.016468997,0.029968908,2.263319958
ENSG00000215397.3,0.726145917,0.069512782,0.248427659,0.214953362,0.79989719
ENSG00000215398.11,0,0,0,0,0
ENSG00000215399.2,0,0,0,0,0
ENSG00000215403.1,0,0,0.018041338,0,0
ENSG00000215409.4,0,0,0,0,0
ENSG00000215414.4,0.139236055,0.365730827,0.301365653,0.135077729,0.268515546
ENSG00000215417.10,25.44403193,1.713666168,1.967034952,1.404673537,78.98911225
ENSG00000215418.2,0,0,0,0,0
ENSG00000215421.9,2.380763945,0.110974436,0.853531003,0.215046638,2.90822718
ENSG00000215424.9,18.3326536,2.775475184,5.839667786,3.399502532,25.64247742
ENSG00000215440.11,5.315709377,0.285359396,0.345103344,0.294984454,11.55942576
ENSG00000215441.3,0,0,0,0,0
ENSG00000215444.2,0,0,0,0,0
ENSG00000215447.7,5.278069929,0.703294737,0.658014284,0.389937817,7.827773319
ENSG00000215448.3,0,0,0,0,0
ENSG00000215450.2,0,0,0,0,0
ENSG00000215452.3,0,0,0,0,0
ENSG00000215454.5,0,0,0,0,0
ENSG00000215455.4,0,0,0,0,0
ENSG00000215456.5,0,0,0,0,0
ENSG00000215457.5,0,0,0,0,0.049072216
ENSG00000215458.8,0,0,0,0,0
ENSG00000215464.4,0.064290623,0.098051129,0.099227357,0.06,0.161938314
ENSG00000215467.2,0,0.038051129,0,0,0
ENSG00000215472.10,8.214583669,0.279025564,7.083917325,0.979347074,9.878889156
ENSG00000215474.6,0,0,0,0.005015546,0
ENSG00000215475.4,0,0,0,0,0
ENSG00000215477.2,0,0,0,0,0
ENSG00000215478.8,0,0.014269173,0.108248025,0,0.02944333
ENSG00000215480.4,0,0,0.021958662,0,0
ENSG00000215481.8,5.400913498,1.14719248,3.535642245,1.880093275,17.62348545
ENSG00000215482.3,0,0,0,0,0
ENSG00000215483.8,0,0,0,0,0.024907222
ENSG00000215486.5,0,0,0,0,0
ENSG00000215492.6,19.8233953,5.23898198,12.68454713,5.295460608,5.23764795
ENSG00000215493.3,0.024727163,0.004756391,0,0.004984454,0.015278335
ENSG00000215498.8,0.305491107,0,0,0,0.315278335
ENSG00000215506.5,0,0,0,0,0
ENSG00000215507.10,0,0,0,0,0
ENSG00000215512.9,0,0,0,0,0
ENSG00000215515.2,0.085272837,0,0.042551672,0.009968908,0.233051654
ENSG00000215520.3,0,0,0,0,0
ENSG00000215529.12,0.18934519,0.071345866,0.009020669,0,0.215463892
ENSG00000215533.8,0,0,0,0,0.039257773
ENSG00000215537.3,0,0,0,0,0
ENSG00000215540.10,0,0,0,0,0
ENSG00000215544.6,0,0.04280752,0,0,0
ENSG00000215545.1,0,0,0,0,0
ENSG00000215546.2,0,0,0,0,0
ENSG00000215547.1,0,0,0,0,0
ENSG00000215548.2,2.310109135,0.655127821,1.32708906,0.595481922,3.950433798
ENSG00000215553.3,0,0,0,0,0
ENSG00000215559.8,2.395927647,0.156705263,0.747214586,0.134953362,6.145320957
ENSG00000215560.2,0,0,0,0,0
ENSG00000215562.2,0,0,0,0,0
ENSG00000215567.5,0,0,0,0,0
ENSG00000215568.7,0.034945433,0.01,0.01,0.02,0.035092778
ENSG00000215571.5,0.044727163,0.058051129,0.029020669,0.035015546,0.03055667
ENSG00000215572.2,0.015163702,0,0,0,0.020371113
ENSG00000215580.10,0,0,0,0,0
ENSG00000215583.3,0,0,0,0,0
ENSG00000215586.2,0,0,0,0,0
ENSG00000215589.3,0,0,0,0,0
ENSG00000215595.1,0.054727163,0.084756391,0.097062006,0.104984454,0.190371113
ENSG00000215601.3,0,0,0,0,0
ENSG00000215603.4,0,0,0,0,0
ENSG00000215604.3,0,0,0,0,0.020371113
ENSG00000215606.4,0,0,0,0,0
ENSG00000215612.6,0,0,0,0,0
ENSG00000215630.6,27.81432498,0.267424055,2.276801211,0.700310917,42.60316195
ENSG00000215644.9,0.02,0,0,0.009968908,0.055463892
ENSG00000215692.2,0.304290623,0.033294737,0,0.05981345,0.152123871
ENSG00000215695.1,8.140402182,0.190255643,0.216675685,0.333958427,4.164867096
ENSG00000215704.9,0.24065481,0.049025564,0.219793312,0.105171004,0.241298897
ENSG00000215712.10,12.9878173,9.2990737,11.08350395,9.904642445,19.33857823
ENSG00000215717.5,32.25276879,17.06229623,22.19268694,16.9070676,29.02363088
ENSG00000215720.4,0.034618028,0,0,0,0
ENSG00000215734.3,0,0,0,0,0
ENSG00000215760.2,0,0,0,0,0
ENSG00000215765.3,0,0,0,0,0
ENSG00000215769.8,6.454508893,0.14,0.523324315,0.194704629,17.23163238
ENSG00000215771.2,0,0,0,0,0.22832999
ENSG00000215784.5,15.43188965,1.911485721,10.91162645,3.528663056,13.04049648
ENSG00000215785.2,0,0,0,0,0
ENSG00000215788.9,0.005054567,0.014756391,0.010979331,0.020062183,0.136577232
ENSG00000215790.6,13.62916128,1.012436089,1.329227357,1.354611353,13.89812437
ENSG00000215795.2,0.1,0.004756391,0.010979331,0,0.29055667
ENSG00000215796.3,0,0.010487218,0,0,0
ENSG00000215800.2,0,0,0,0,0
ENSG00000215802.3,0,0,0,0,0
ENSG00000215805.3,0,0,0,0,0
ENSG00000215807.4,0,0,0,0,0.019628887
ENSG00000215808.2,0,0,0,0.004984454,0.015278335
ENSG00000215811.5,0.079672595,0.014269173,0.082937994,0.025077729,0.06111334
ENSG00000215812.5,0,0,0,0,0
ENSG00000215817.4,0.135054567,0,0.077062006,0.01,0.229072216
ENSG00000215819.3,0,0.009512782,0,0,0
ENSG00000215833.3,0,0,0,0,0
ENSG00000215834.8,0,0.009512782,0,0.004984454,0
ENSG00000215835.2,0.876473322,0.078051129,0.325696353,0.124828996,0.400371113
ENSG00000215837.7,0.205600242,0,0,0,0.392143934
ENSG00000215838.4,0.044945433,0.031461654,0.027448328,0.009968908,0.09888666
ENSG00000215840.3,0.363854083,0.216705263,0.056468997,0.170031092,0.514536108
ENSG00000215841.3,0,0,0,0,0
ENSG00000215845.10,0.447892077,0.033294737,0.115489666,0.029906725,0.33832999
ENSG00000215846.6,0,0.020974436,0,0,0
ENSG00000215853.3,0.004945433,0,0,0,0
ENSG00000215859.8,0.054727163,0,0.004510334,0,0.03055667
ENSG00000215861.5,50.31476152,100.4986346,98.12369115,87.3890868,40.64952108
ENSG00000215864.5,0,0,0,0,0
ENSG00000215866.7,0.034618028,0.015730827,0.021958662,0.089844541,0
ENSG00000215867.4,0,0,0,0,0
ENSG00000215869.4,0.206145917,0.073294737,0.152551672,0.079906725,0.481298897
ENSG00000215871.2,0.16934519,0.045730827,0.23783465,0.06,0.074907222
ENSG00000215873.2,0,0,0.013531003,0,0
ENSG00000215874.3,0,0,0,0,0
ENSG00000215875.4,0,0,0,0,0
ENSG00000215878.3,0.024727163,0.157563911,0.067448328,0.184766812,0.144350551
ENSG00000215881.3,0,0,0,0,0
ENSG00000215883.9,11.22523848,8.589975932,4.591958662,7.446134848,9.706825473
ENSG00000215887.5,0,0.004756391,0,0,0
ENSG00000215893.3,0,0,0,0,0
ENSG00000215895.4,0.01978173,0.005243609,0.018041338,0.004984454,0.05
ENSG00000215899.3,0,0,0,0,0
ENSG00000215900.4,0,0,0,0.175544105,0
ENSG00000215905.4,0,0,0,0,0
ENSG00000215906.8,0,0,0,0,0
ENSG00000215908.8,33.43468674,4.335846614,8.969352882,8.608507597,56.13376125
ENSG00000215909.3,0,0,0,0,0
ENSG00000215910.7,0.574945433,0.315499252,0.268634347,0.349844541,1.352680541
ENSG00000215912.11,0.22978173,0.01,0.009020669,0.014984454,0.603608325
ENSG00000215914.4,0.01978173,0,0,0.09018655,0.053979438
ENSG00000215915.9,0.272981003,0.305127821,0.286675685,0.445046638,0.267402206
ENSG00000215922.1,0,0,0,0,0
ENSG00000215923.1,0,0,0,0,0
ENSG00000215925.1,0,0,0,0,0
ENSG00000215930.1,0,0,0,0,0
ENSG00000215934.2,0,0,0,0,0
ENSG00000215938.2,0,0,0,0,0
ENSG00000215939.2,0,0,0,0,0
ENSG00000215943.1,0,0,0,0,0
ENSG00000215945.2,0,0,0,0,0
ENSG00000215946.3,0,0,0,0,0
ENSG00000215948.1,0,0,0,0,0
ENSG00000215952.1,0,0,0,0,0
ENSG00000215953.1,0,0,0,0,0
ENSG00000215954.2,0,0,0,0,0
ENSG00000215957.1,0,0,0,0,0
ENSG00000215960.2,0,0,0,0,0
ENSG00000215961.1,0,0,0,0,0
ENSG00000215966.1,0,0,0,0,0
ENSG00000215968.2,0,0,0,0,0
ENSG00000215972.1,0,0,0,0,0
ENSG00000215973.1,0,0,0,0,0
ENSG00000215976.1,0,0,0,0,0
ENSG00000215983.2,0,0,0,0,0
ENSG00000215984.1,0,0,0,0,0
ENSG00000215991.1,0,0,0,0,0
ENSG00000215993.1,0,0,0,0,0
ENSG00000215996.2,0,0,0,0,0
ENSG00000215998.1,0,0,0,0,0
ENSG00000215999.2,0,0,0,0,0
ENSG00000216001.2,0,0,0,0,0
ENSG00000216005.1,0,0,0,0,0
ENSG00000216009.2,0,0,0,0,0
ENSG00000216011.2,0,0,0,0,0
ENSG00000216014.1,0,0,0,0,0
ENSG00000216015.1,0,0,0,0,0
ENSG00000216017.2,0,0,0,0,0
ENSG00000216020.2,0,0,0,0,0
ENSG00000216022.1,0,0,0,0,0
ENSG00000216027.1,0,0,0,0,0
ENSG00000216031.1,0,0,0,0,0
ENSG00000216035.1,0,0,0,0,0
ENSG00000216037.1,0,0,0,0,0
ENSG00000216042.1,0,0,0,0,0
ENSG00000216045.2,0,0,0,0,0
ENSG00000216047.2,0,0,0,0,0
ENSG00000216054.2,0,0,0,0,0
ENSG00000216055.1,0,0,0,0,0
ENSG00000216056.1,0,0,0,0,0
ENSG00000216058.1,0,0,0,0,0
ENSG00000216060.1,0,0,0,0,0
ENSG00000216064.1,0,0,0,0,0
ENSG00000216067.1,0,0,0,0,0
ENSG00000216069.1,0,0,0,0,0
ENSG00000216070.1,0,0,0,0,0
ENSG00000216072.2,0,0,0,0,0
ENSG00000216073.3,0,0,0,0,0
ENSG00000216075.1,0,0,0,0,0
ENSG00000216077.2,0,0,0,0,0
ENSG00000216081.1,0,0,0,0,0
ENSG00000216083.1,0,0,0,0,0
ENSG00000216084.1,0,0,0,0,0
ENSG00000216085.1,0,0,0,0,0
ENSG00000216088.1,0,0,0,0,0
ENSG00000216090.1,0,0,0,0,0
ENSG00000216097.3,0,0,0,0,0
ENSG00000216098.1,0,0,0,0,0
ENSG00000216099.2,0,0,0,0,0
ENSG00000216100.2,0,0,0,0,0
ENSG00000216101.2,0,0,0,0,7.836832963
ENSG00000216102.2,0,0,0,0,0
ENSG00000216105.1,0,0,0,0,0
ENSG00000216109.1,0,0,0,0,0
ENSG00000216114.2,0,0,0,0,0
ENSG00000216116.1,0,0,0,0,0
ENSG00000216123.1,0,0,0,0,0
ENSG00000216125.2,0,0,0,0,0
ENSG00000216131.2,0,0,0,0,0
ENSG00000216133.1,0,0,0,0,0
ENSG00000216135.2,0,0,0,0,0
ENSG00000216136.2,0,0,0,0,0
ENSG00000216141.3,0,0,0,0,0
ENSG00000216154.2,0,0,0,0,0
ENSG00000216157.2,0,0,0,0,0
ENSG00000216162.1,0,0,0,0,0
ENSG00000216166.1,0,0,0,0,0
ENSG00000216168.1,0,0,0,0,0
ENSG00000216169.1,0,0,0,0,0
ENSG00000216171.1,0,0,0,0,0
ENSG00000216179.1,0,0,0,0,0
ENSG00000216181.2,0,0,0,0,0
ENSG00000216182.1,0,0,0,0,0
ENSG00000216184.1,0,0,0,0,0
ENSG00000216191.1,0,0,0,0,0
ENSG00000216192.1,0,0,0,0,0
ENSG00000216195.3,0,0,0,0,0
ENSG00000216205.1,0,0,0,0,0
ENSG00000216206.1,0,0,0,0,0
ENSG00000216265.1,0,0,0,0,0
ENSG00000216285.5,3.573492319,2.987563911,3.060233742,1.443585327,3.036720167
ENSG00000216306.3,0,0,0,0,0
ENSG00000216307.2,0,0,0.027448328,0,0.081484454
ENSG00000216316.1,0.446909862,0,0.101958662,0.020062183,3.326742726
ENSG00000216324.1,0,0,0,0,0
ENSG00000216331.1,1.407087714,0,0,0,0.436742726
ENSG00000216347.1,0,0,0,0,0
ENSG00000216352.1,0,0,0,0,0
ENSG00000216359.1,0,0,0,0,0
ENSG00000216360.1,0,0,0,0,0
ENSG00000216364.1,0,0,0,0,0
ENSG00000216365.2,0,0,0,0,0
ENSG00000216368.2,0,0,0,0,0
ENSG00000216378.1,0,0,0,0,0
ENSG00000216412.4,0,0.057679698,0,0,0.073608325
ENSG00000216425.4,0,0,0,0,0
ENSG00000216436.2,0,0,0,0,0.137402206
ENSG00000216439.1,0,0,0,0,0
ENSG00000216444.1,0,0,0,0,0
ENSG00000216471.3,0,0.020974436,0,0,0
ENSG00000216475.1,0,0,0,0,0
ENSG00000216480.2,0,0.100974436,0.159200303,0.090093275,0.218989469
ENSG00000216490.3,65.637789,184.8442919,57.70495833,100.0953869,98.36734202
ENSG00000216516.1,0,0,0,0,0
ENSG00000216518.1,0,0,0,0,0
ENSG00000216519.2,0,0,0,0,0
ENSG00000216523.1,0,0,0,0,0
ENSG00000216548.2,0,0,0,0,0
ENSG00000216560.4,0,0,0,0,0
ENSG00000216588.8,0,0.061833084,0,0.009968908,0
ENSG00000216613.2,0.045491107,0,0.036082675,0,0.109814443
ENSG00000216616.1,0,0,0,0,0
ENSG00000216621.8,0,0,0,0,0
ENSG00000216624.2,0,0.116102257,0.016468997,0.054953362,0
ENSG00000216629.1,0,0,0,0,0
ENSG00000216636.1,0,0,0,0,0
ENSG00000216639.1,0,0,0,0,0.035649449
ENSG00000216642.1,0.344945433,0,0,0,0.738412737
ENSG00000216649.3,0.417673807,0.272667664,0.340359268,0.290373101,0
ENSG00000216657.1,0.064727163,0.101833084,0.115489666,0.094953362,0.054907222
ENSG00000216663.3,0,0,0,0,0
ENSG00000216671.6,0,0,0,0,0
ENSG00000216676.2,0,0,0,0,0
ENSG00000216687.2,0,0,0,0,0
ENSG00000216708.1,0,0,0,0,0
ENSG00000216710.1,0,0,0,0,0
ENSG00000216713.1,0,0,0,0,0
ENSG00000216718.7,0,0,0,0,0
ENSG00000216721.3,0,0,0,0,0.234267804
ENSG00000216723.1,0,0,0,0,0
ENSG00000216740.2,0,0,0,0,0
ENSG00000216753.3,0,0,0,0,0
ENSG00000216754.2,0,0,0,0,0.034350551
ENSG00000216762.1,0,0,0,0,0
ENSG00000216775.2,16.3053072,0.491833084,6.461958662,1.884984454,22.20808425
ENSG00000216777.1,0,0,0,0,0
ENSG00000216781.2,0,0,0,0,0
ENSG00000216802.1,0,0,0,0,0
ENSG00000216809.1,0.085272837,0,0,0,0.22
ENSG00000216811.2,0,0,0,0,0
ENSG00000216813.1,0.16,0,0.054896656,0,1.144741728
ENSG00000216817.1,0,0,0,0,0.084721665
ENSG00000216819.1,0.274727163,0.098051129,0.163917325,0.140217642,0.484164995
ENSG00000216824.2,0,0,0,0,0
ENSG00000216829.6,0,0,0,0,0
ENSG00000216835.3,0,0,0,0,0
ENSG00000216844.1,0,0,0,0,0
ENSG00000216853.1,0,0,0,0,0
ENSG00000216854.2,0,0.026218045,0,0,0
ENSG00000216859.1,0,0,0,0,0
ENSG00000216863.9,0.927128132,0.395359396,0.99783465,0.399595808,1.163896691
ENSG00000216866.5,2.215381972,4.892296234,2.519200303,3.702425154,1.613999501
ENSG00000216867.2,0,0,0,0,0
ENSG00000216895.8,17.41755861,32.84591882,14.78801428,27.81536733,24.42373369
